transaction_id,user_id,timestamp,transaction_amount,merchant_category,merchant_id,payment_method,device_id,device_type,city,hour_of_day,day_of_week,is_weekend,transaction_gap_minutes,daily_transaction_count,average_amount_last_7_days,std_amount_last_7_days,merchant_visit_frequency,device_usage_frequency,location_visit_frequency,new_device,new_location,new_merchant,distance_from_last_transaction_km,label
TXN01-00014,1,2026-05-12 13:12:16,563.8,Cafes,10002,UPI,DEV-01-1,Android,Pune,13,1,0,6.38,14,383.43,140.22,2,13,14,0,0,0,0.0,0
TXN01-00015,1,2026-05-12 13:16:46,255.34,Grocery,10003,UPI,DEV-01-1,Android,Pune,13,1,0,4.5,15,396.31,142.88,3,14,15,0,0,0,0.0,0
TXN01-00016,1,2026-05-12 13:17:05,506.56,Cafes,10008,UPI,DEV-01-1,Android,Pune,13,1,0,0.32,16,386.91,142.45,1,15,16,0,0,1,0.0,0
TXN01-00017,1,2026-05-12 13:50:51,98.34,Movies,10006,UPI,DEV-01-1,Android,Pune,13,1,0,33.77,17,394.39,140.93,3,16,17,0,0,0,0.0,0
TXN01-00018,1,2026-05-12 13:54:08,700.0,Food,10010,UPI,DEV-01-1,Android,Pune,13,1,0,3.28,18,376.97,153.45,2,17,18,0,0,0,0.0,0
TXN01-00019,1,2026-05-12 13:56:05,200.83,Food,10010,UPI,DEV-01-1,Android,Pune,13,1,0,1.95,19,394.92,166.47,3,18,19,0,0,0,0.0,0
TXN01-00020,1,2026-05-12 14:05:41,453.31,Food,10005,UPI,DEV-01-1,Android,Pune,14,1,0,9.6,20,384.71,167.73,5,19,20,0,0,0,0.0,0
TXN01-00021,1,2026-05-12 14:15:21,325.07,Movies,10007,UPI,DEV-01-1,Android,Pune,14,1,0,9.67,21,388.14,164.16,1,20,21,0,0,1,0.0,0
TXN01-00022,1,2026-05-12 14:30:58,107.65,Grocery,10003,UPI,DEV-01-1,Android,Pune,14,1,0,15.62,22,385.13,160.77,4,21,22,0,0,0,0.0,0
TXN01-00023,1,2026-05-12 14:55:43,383.77,Cafes,10004,UPI,DEV-01-1,Android,Pune,14,1,0,24.75,23,372.52,167.37,1,22,23,0,0,1,0.0,0
TXN01-00024,1,2026-05-12 15:00:10,299.75,Grocery,10013,UPI,DEV-01-1,Android,Pune,15,1,0,4.45,24,373.01,163.71,1,23,24,0,0,1,0.0,0
TXN01-00025,1,2026-05-12 15:04:49,232.86,Cafes,10002,UPI,DEV-01-1,Android,Pune,15,1,0,4.65,25,369.96,160.93,3,24,25,0,0,0,0.0,0
TXN01-00026,1,2026-05-12 15:17:42,110.08,Food,10005,UPI,DEV-01-1,Android,Pune,15,1,0,12.88,26,364.47,159.95,6,25,26,0,0,0,0.0,0
TXN01-00027,1,2026-05-12 15:19:39,573.5,Food,10005,UPI,DEV-01-1,Android,Pune,15,1,0,1.95,27,354.69,164.29,7,26,27,0,0,0,0.0,0
TXN01-00028,1,2026-05-12 15:35:03,569.27,Cafes,10004,UPI,DEV-01-1,Android,Pune,15,1,0,15.4,28,362.79,166.43,2,27,28,0,0,0,0.0,0
TXN01-00029,1,2026-05-12 15:45:05,354.5,Movies,10009,UPI,DEV-01-1,Android,Pune,15,1,0,10.03,29,370.17,167.87,1,28,29,0,0,1,0.0,0
TXN01-00030,1,2026-05-12 15:49:24,700.0,Cafes,10008,UPI,DEV-01-1,Android,Pune,15,1,0,4.32,30,369.63,164.97,2,29,30,0,0,0,0.0,0
TXN01-00031,1,2026-05-12 15:55:59,116.36,Cafes,10008,UPI,DEV-01-1,Android,Pune,15,1,0,6.58,31,380.64,172.7,3,30,31,0,0,0,0.0,0
TXN01-00032,1,2026-05-12 16:05:35,269.23,Food,10005,UPI,DEV-01-1,Android,Pune,16,1,0,9.6,32,372.11,176.19,8,31,32,0,0,0,0.0,0
TXN01-00033,1,2026-05-12 16:06:20,367.09,Cafes,10002,UPI,DEV-01-1,Android,Pune,16,1,0,0.75,33,368.9,174.34,4,32,33,0,0,0,0.0,0
TXN01-00034,1,2026-05-12 16:10:54,249.64,Food,10005,UPI,DEV-01-1,Android,Pune,16,1,0,4.57,34,368.84,171.68,9,33,34,0,0,0,0.0,0
TXN01-00035,1,2026-05-12 16:13:03,315.52,Food,10005,UPI,DEV-01-1,Android,Pune,16,1,0,2.15,35,365.34,170.33,10,34,35,0,0,0,0.0,0
TXN01-00036,1,2026-05-12 16:17:13,688.26,Movies,10001,UPI,DEV-01-1,Android,Pune,16,1,0,4.17,36,363.91,168.08,4,35,36,0,0,0,0.0,0
TXN01-00037,1,2026-05-12 16:32:20,601.69,Cafes,10002,UPI,DEV-01-1,Android,Pune,16,1,0,15.12,37,372.92,174.09,5,36,37,0,0,0,0.0,0
TXN01-00038,1,2026-05-12 16:40:54,296.59,Food,10005,UPI,DEV-01-1,Android,Pune,16,1,0,8.57,38,379.11,175.68,11,37,38,0,0,0,0.0,0
TXN01-00039,1,2026-05-12 16:50:17,71.35,Movies,10011,UPI,DEV-01-1,Android,Pune,16,1,0,9.38,39,376.94,173.86,1,38,39,0,0,1,0.0,0
TXN01-00040,1,2026-05-12 16:59:47,346.1,Grocery,10003,UPI,DEV-01-1,Android,Pune,16,1,0,9.5,40,369.1,178.28,5,39,40,0,0,0,0.0,0
TXN01-00041,1,2026-05-12 17:11:52,364.31,Food,10005,UPI,DEV-01-1,Android,Pune,17,1,0,12.08,41,368.52,176.08,12,40,41,0,0,0,0.0,0
TXN01-00042,1,2026-05-12 17:14:29,700.0,Grocery,10012,UPI,DEV-01-1,Android,Pune,17,1,0,2.62,42,368.42,173.92,1,41,42,0,0,1,0.0,0
TXN01-00043,1,2026-05-12 17:17:05,700.0,Food,10010,UPI,DEV-01-1,Android,Pune,17,1,0,2.6,43,376.32,179.12,4,42,43,0,0,0,0.0,0
TXN01-00044,1,2026-05-12 17:36:52,395.64,Grocery,10003,UPI,DEV-01-1,Android,Pune,17,1,0,19.78,44,383.84,183.62,6,43,44,0,0,0,0.0,0
TXN01-00045,1,2026-05-12 18:01:04,248.7,Food,10010,UPI,DEV-01-1,Android,Pune,18,1,0,24.2,45,384.11,181.53,5,44,45,0,0,0,0.0,0
TXN01-00046,1,2026-05-12 18:02:31,180.46,Cafes,10002,UPI,DEV-01-1,Android,Pune,18,1,0,1.45,46,381.1,180.61,6,45,46,0,0,0,0.0,0
TXN01-00047,1,2026-05-12 18:04:29,59.79,Cafes,10002,UPI,DEV-01-1,Android,Pune,18,1,0,1.97,47,376.74,181.02,7,46,47,0,0,0,0.0,0
TXN01-00048,1,2026-05-12 18:14:28,128.73,Grocery,10003,UPI,DEV-01-1,Android,Pune,18,1,0,9.98,48,370.0,184.83,7,47,48,0,0,0,0.0,0
TXN01-00049,1,2026-05-12 18:19:28,230.77,Grocery,10012,UPI,DEV-01-1,Android,Pune,18,1,0,5.0,49,364.97,186.11,2,48,49,0,0,0,0.0,0
TXN01-00050,1,2026-05-12 18:19:42,215.35,Grocery,10012,UPI,DEV-01-1,Android,Pune,18,1,0,0.23,50,362.23,185.18,3,49,50,0,0,0,0.0,0
TXN01-00051,1,2026-05-12 18:36:05,394.3,Movies,10001,UPI,DEV-01-1,Android,Pune,18,1,0,16.38,51,359.29,184.47,5,50,51,0,0,0,0.0,0
TXN01-00052,1,2026-05-12 19:01:42,584.38,Cafes,10002,UPI,DEV-01-1,Android,Pune,19,1,0,25.62,52,359.98,182.71,8,51,52,0,0,0,0.0,0
TXN01-00053,1,2026-05-12 19:26:24,395.85,Movies,10001,UPI,DEV-01-1,Android,Pune,19,1,0,24.7,53,364.3,183.55,6,52,53,0,0,0,0.0,0
TXN01-00054,1,2026-05-12 19:32:16,142.55,Food,10010,UPI,DEV-01-1,Android,Pune,19,1,0,5.87,54,364.89,181.86,6,53,54,0,0,0,0.0,0
TXN01-00055,1,2026-05-12 20:06:34,192.02,Food,10005,UPI,DEV-01-1,Android,Pune,20,1,0,34.3,55,360.77,182.65,13,54,55,0,0,0,0.0,0
TXN01-00056,1,2026-05-12 20:09:48,116.67,Food,10005,UPI,DEV-01-1,Android,Pune,20,1,0,3.23,56,357.71,182.38,14,55,56,0,0,0,0.0,0
TXN01-00057,1,2026-05-12 20:21:48,109.96,Movies,10006,UPI,DEV-01-1,Android,Pune,20,1,0,12.0,57,353.4,183.54,4,56,57,0,0,0,0.0,0
TXN01-00058,1,2026-05-12 20:22:55,331.78,Cafes,10002,UPI,DEV-01-1,Android,Pune,20,1,0,1.12,58,349.13,184.71,9,57,58,0,0,0,0.0,0
TXN01-00059,1,2026-05-12 20:50:06,700.0,Cafes,10004,UPI,DEV-01-1,Android,Pune,20,1,0,27.18,59,348.83,183.12,3,58,59,0,0,0,0.0,0
TXN01-00060,1,2026-05-12 20:55:43,100.05,Food,10010,UPI,DEV-01-1,Android,Pune,20,1,0,5.62,60,354.78,187.14,7,59,60,0,0,0,0.0,0
TXN01-00061,1,2026-05-12 20:58:21,344.61,Grocery,10003,UPI,DEV-01-1,Android,Pune,20,1,0,2.63,61,350.54,188.42,8,60,61,0,0,0,0.0,0
TXN01-00062,1,2026-05-12 21:04:55,202.22,Food,10005,UPI,DEV-01-1,Android,Pune,21,1,0,6.57,62,350.44,186.87,15,61,62,0,0,0,0.0,0
TXN01-00063,1,2026-05-12 21:05:17,589.32,Grocery,10003,UPI,DEV-01-1,Android,Pune,21,1,0,0.37,63,348.05,186.29,9,62,63,0,0,0,0.0,0
TXN01-00064,1,2026-05-12 21:07:27,240.43,Food,10005,UPI,DEV-01-1,Android,Pune,21,1,0,2.17,64,351.88,187.25,16,63,64,0,0,0,0.0,0
TXN01-00065,1,2026-05-12 21:09:49,322.13,Movies,10001,UPI,DEV-01-1,Android,Pune,21,1,0,2.37,65,350.14,186.3,7,64,65,0,0,0,0.0,0
TXN01-00066,1,2026-05-12 21:38:14,361.7,Movies,10007,UPI,DEV-01-1,Android,Pune,21,1,0,28.42,66,349.71,184.89,2,65,66,0,0,0,0.0,0
TXN01-00067,1,2026-05-12 21:47:28,436.83,Movies,10001,UPI,DEV-01-1,Android,Pune,21,1,0,9.23,67,349.89,183.49,8,66,67,0,0,0,0.0,0
TXN01-00068,1,2026-05-12 21:55:42,103.86,Movies,10007,UPI,DEV-01-1,Android,Pune,21,1,0,8.23,68,351.19,182.42,3,67,68,0,0,0,0.0,0
TXN01-00069,1,2026-05-12 22:05:28,501.16,Grocery,10012,UPI,DEV-01-1,Android,Pune,22,1,0,9.77,69,347.55,183.5,4,68,69,0,0,0,0.0,0
TXN01-00070,1,2026-05-12 22:10:22,322.91,Grocery,10013,UPI,DEV-01-1,Android,Pune,22,1,0,4.9,70,349.78,183.09,2,69,70,0,0,0,0.0,0
TXN01-00071,1,2026-05-12 22:17:36,244.89,Movies,10001,UPI,DEV-01-1,Android,Pune,22,1,0,7.23,71,349.39,181.81,9,70,71,0,0,0,0.0,0
TXN01-00072,1,2026-05-12 22:40:06,215.66,Food,10010,UPI,DEV-01-1,Android,Pune,22,1,0,22.5,72,347.92,180.94,8,71,72,0,0,0,0.0,0
TXN01-00073,1,2026-05-13 11:00:41,482.22,Movies,10007,UPI,DEV-01-1,Android,Pune,11,2,0,740.58,1,346.08,180.35,4,72,73,0,0,0,0.0,0
TXN01-00074,1,2026-05-13 11:15:51,700.0,Food,10005,UPI,DEV-01-1,Android,Pune,11,2,0,15.17,2,347.95,179.81,17,73,74,0,0,0,0.0,0
TXN01-00075,1,2026-05-13 11:42:50,186.8,Food,10010,UPI,DEV-01-1,Android,Pune,11,2,0,26.98,3,352.71,183.15,9,74,75,0,0,0,0.0,0
TXN01-00076,1,2026-05-13 11:49:20,551.7,Cafes,10002,UPI,DEV-01-2,Android,Pune,11,2,0,6.5,4,350.49,182.92,10,1,76,1,0,0,0.0,0
TXN01-00077,1,2026-05-13 12:11:20,208.6,Food,10005,UPI,DEV-01-1,Android,Pune,12,2,0,22.0,5,353.14,183.15,18,75,77,0,0,0,0.0,0
TXN01-00078,1,2026-05-13 12:15:39,304.41,Movies,10007,UPI,DEV-01-1,Android,Pune,12,2,0,4.32,6,351.26,182.7,5,76,78,0,0,0,0.0,0
TXN01-00079,1,2026-05-13 12:15:56,384.12,Cafes,10002,UPI,DEV-01-1,Android,Pune,12,2,0,0.28,7,350.66,181.6,11,77,79,0,0,0,0.0,0
TXN01-00080,1,2026-05-13 12:19:42,295.69,Food,10005,UPI,DEV-01-1,Android,Pune,12,2,0,3.77,8,351.09,180.48,19,78,80,0,0,0,0.0,0
TXN01-00081,1,2026-05-13 12:29:33,189.55,Movies,10009,UPI,DEV-01-1,Android,Pune,12,2,0,9.85,9,350.39,179.46,2,79,81,0,0,0,0.0,0
TXN01-00082,1,2026-05-13 12:40:15,465.35,Movies,10006,UPI,DEV-01-2,Android,Pune,12,2,0,10.7,10,348.41,179.23,5,2,82,0,0,0,0.0,0
TXN01-00083,1,2026-05-13 12:42:44,406.96,Movies,10001,UPI,DEV-01-2,Android,Pune,12,2,0,2.48,11,349.83,178.59,10,3,83,0,0,0,0.0,0
TXN01-00084,1,2026-05-13 12:57:38,120.76,Cafes,10002,UPI,DEV-01-2,Android,Pune,12,2,0,14.9,12,350.52,177.62,12,4,84,0,0,0,0.0,0
TXN01-00085,1,2026-05-13 13:10:26,384.23,Movies,10006,UPI,DEV-01-2,Android,Pune,13,2,0,12.8,13,347.79,178.31,6,5,85,0,0,0,0.0,0
TXN01-00086,1,2026-05-13 13:13:34,208.76,Cafes,10014,UPI,DEV-01-1,Android,Pune,13,2,0,3.13,14,348.22,177.3,1,80,86,0,0,1,0.0,0
TXN01-00087,1,2026-05-13 13:15:21,225.35,Cafes,10004,UPI,DEV-01-1,Android,Pune,13,2,0,1.78,15,346.59,176.9,4,81,87,0,0,0,0.0,0
TXN01-00088,1,2026-05-13 13:24:06,370.7,Movies,10001,UPI,DEV-01-2,Android,Pune,13,2,0,8.75,16,345.2,176.36,11,6,88,0,0,0,0.0,0
TXN01-00089,1,2026-05-13 13:33:28,118.61,Grocery,10003,UPI,DEV-01-2,Android,Pune,13,2,0,9.37,17,345.49,175.37,10,7,89,0,0,0,0.0,0
TXN01-00090,1,2026-05-13 13:38:09,367.66,Food,10010,UPI,DEV-01-1,Android,Pune,13,2,0,4.68,18,342.94,176.02,10,82,90,0,0,0,0.0,0
TXN01-00091,1,2026-05-13 13:41:26,153.74,Grocery,10003,UPI,DEV-01-1,Android,Pune,13,2,0,3.28,19,343.22,175.06,11,83,91,0,0,0,0.0,0
TXN01-00092,1,2026-05-13 14:13:51,321.99,Cafes,10002,UPI,DEV-01-2,Android,Pune,14,2,0,32.42,20,341.13,175.21,13,8,92,0,0,0,0.0,0
TXN01-00093,1,2026-05-13 14:24:26,339.15,Food,10005,UPI,DEV-01-1,Android,Pune,14,2,0,10.58,21,340.93,174.27,20,84,93,0,0,0,0.0,0
TXN01-00094,1,2026-05-13 14:37:24,588.06,Cafes,10002,UPI,DEV-01-1,Android,Pune,14,2,0,12.97,22,340.91,173.33,14,85,94,0,0,0,0.0,0
TXN01-00095,1,2026-05-13 14:39:49,700.0,Grocery,10003,UPI,DEV-01-1,Android,Pune,14,2,0,2.42,23,343.54,174.26,12,86,95,0,0,0,0.0,0
TXN01-00096,1,2026-05-13 14:55:44,463.81,Food,10005,UPI,DEV-01-2,Android,Pune,14,2,0,15.92,24,347.29,177.11,21,9,96,0,0,0,0.0,0
TXN01-00097,1,2026-05-13 15:02:24,430.35,Food,10005,UPI,DEV-01-1,Android,Pune,15,2,0,6.67,25,348.5,176.59,22,87,97,0,0,0,0.0,0
TXN01-00098,1,2026-05-13 15:07:15,274.3,Food,10010,UPI,DEV-01-2,Android,Pune,15,2,0,4.85,26,349.35,175.87,11,10,98,0,0,0,0.0,0
TXN01-00099,1,2026-05-13 15:07:53,340.25,Food,10005,UPI,DEV-01-2,Android,Pune,15,2,0,0.63,27,348.58,175.13,23,11,99,0,0,0,0.0,0
TXN01-00100,1,2026-05-13 15:29:12,482.71,Cafes,10008,UPI,DEV-01-1,Android,Pune,15,2,0,21.32,28,348.5,174.25,4,88,100,0,0,0,0.0,0
TXN01-00101,1,2026-05-13 16:01:36,161.91,Cafes,10014,UPI,DEV-01-1,Android,Pune,16,2,0,32.4,29,349.84,173.89,2,89,101,0,0,0,0.0,0
TXN01-00102,1,2026-05-13 16:49:27,216.66,Food,10010,UPI,DEV-01-1,Android,Pune,16,2,0,47.85,30,347.98,174.02,12,90,102,0,0,0,0.0,0
TXN01-00103,1,2026-05-13 16:52:12,366.34,Food,10005,UPI,DEV-01-1,Android,Pune,16,2,0,2.75,31,346.69,173.65,24,91,103,0,0,0,0.0,0
TXN01-00104,1,2026-05-13 16:59:21,234.49,Cafes,10004,UPI,DEV-01-2,Android,Pune,16,2,0,7.15,32,346.88,172.81,5,12,104,0,0,0,0.0,0
TXN01-00105,1,2026-05-13 17:01:20,135.49,Grocery,10003,UPI,DEV-01-1,Android,Pune,17,2,0,1.98,33,345.8,172.33,13,92,105,0,0,0,0.0,0
TXN01-00106,1,2026-05-13 17:05:00,453.23,Food,10005,UPI,DEV-01-1,Android,Pune,17,2,0,3.67,34,343.8,172.72,25,93,106,0,0,0,0.0,0
TXN01-00107,1,2026-05-13 17:34:48,170.01,Grocery,10012,UPI,DEV-01-1,Android,Pune,17,2,0,29.8,35,344.83,172.23,5,94,107,0,0,0,0.0,0
TXN01-00108,1,2026-05-13 17:44:59,202.58,Food,10005,UPI,DEV-01-1,Android,Pune,17,2,0,10.18,36,343.2,172.24,26,95,108,0,0,0,0.0,0
TXN01-00109,1,2026-05-13 17:47:17,398.88,Grocery,10012,UPI,DEV-01-2,Android,Pune,17,2,0,2.3,37,341.89,171.97,6,13,109,0,0,0,0.0,0
TXN01-00110,1,2026-05-13 17:53:46,317.85,Food,10005,UPI,DEV-01-1,Android,Pune,17,2,0,6.48,38,342.42,171.27,27,96,110,0,0,0,0.0,0
TXN01-00111,1,2026-05-13 18:22:32,346.39,Grocery,10013,UPI,DEV-01-2,Android,Pune,18,2,0,28.77,39,342.19,170.5,3,14,111,0,0,0,0.0,0
TXN01-00112,1,2026-05-13 18:29:11,366.1,Cafes,10004,UPI,DEV-01-1,Android,Pune,18,2,0,6.65,40,342.23,169.74,6,97,112,0,0,0,0.0,0
TXN01-00113,1,2026-05-13 19:00:51,413.98,Grocery,10013,UPI,DEV-01-1,Android,Pune,19,2,0,31.67,41,342.44,168.99,4,98,113,0,0,0,0.0,0
TXN01-00114,1,2026-05-13 20:22:55,228.35,Movies,10001,UPI,DEV-01-2,Android,Pune,20,2,0,82.07,42,343.08,168.38,12,15,114,0,0,0,0.0,0
TXN01-00115,1,2026-05-13 20:27:11,198.37,Food,10005,UPI,DEV-01-2,Android,Pune,20,2,0,4.27,43,342.07,167.98,28,16,115,0,0,0,0.0,0
TXN01-00116,1,2026-05-13 20:32:26,355.36,Cafes,10008,UPI,DEV-01-2,Android,Pune,20,2,0,5.25,44,340.82,167.78,5,17,116,0,0,0,0.0,0
TXN01-00117,1,2026-05-13 21:02:59,700.0,Grocery,10003,UPI,DEV-01-2,Android,Pune,21,2,0,30.55,45,340.95,167.06,14,18,117,0,0,0,0.0,0
TXN01-00118,1,2026-05-13 21:05:36,635.6,Cafes,10002,UPI,DEV-01-1,Android,Pune,21,2,0,2.62,46,344.02,169.59,15,99,118,0,0,0,0.0,0
TXN01-00119,1,2026-05-13 21:06:59,251.01,Cafes,10004,UPI,DEV-01-2,Android,Pune,21,2,0,1.38,47,346.49,170.97,7,19,119,0,0,0,0.0,0
TXN01-00120,1,2026-05-13 21:13:21,173.87,Cafes,10002,UPI,DEV-01-2,Android,Pune,21,2,0,6.37,48,345.68,170.48,16,20,120,0,0,0,0.0,0
TXN01-00121,1,2026-05-13 21:25:09,700.0,Cafes,10004,UPI,DEV-01-1,Android,Pune,21,2,0,11.8,49,344.25,170.48,8,100,121,0,0,0,0.0,0
TXN01-00122,1,2026-05-13 21:26:15,700.0,Food,10005,UPI,DEV-01-1,Android,Pune,21,2,0,1.1,50,347.19,172.8,29,101,122,0,0,0,0.0,0
TXN01-00123,1,2026-05-13 21:39:01,465.19,Food,10010,UPI,DEV-01-1,Android,Pune,21,2,0,12.77,51,350.08,175.01,13,102,123,0,0,0,0.0,0
TXN01-00124,1,2026-05-13 21:43:26,93.26,Movies,10011,UPI,DEV-01-1,Android,Pune,21,2,0,4.42,52,351.02,174.6,2,103,124,0,0,0,0.0,0
TXN01-00125,1,2026-05-13 22:13:50,153.64,Grocery,10003,UPI,DEV-01-1,Android,Pune,22,2,0,30.4,53,348.94,175.42,15,104,125,0,0,0,0.0,0
TXN01-00126,1,2026-05-13 22:32:58,95.63,Grocery,10013,UPI,DEV-01-1,Android,Pune,22,2,0,19.13,54,347.38,175.58,5,105,126,0,0,0,0.0,0
TXN01-00127,1,2026-05-13 22:58:17,147.81,Food,10010,UPI,DEV-01-1,Android,Pune,22,2,0,25.32,55,345.38,176.3,14,106,127,0,0,0,0.0,0
TXN01-00128,1,2026-05-14 09:22:07,375.0,Food,10001,UPI,DEV-UNK-8242,Web,Pune,9,3,0,623.83,1,343.83,176.47,13,1,128,1,0,0,0.0,1
TXN01-00129,1,2026-05-14 11:01:45,445.4,Grocery,10013,UPI,DEV-01-2,Android,Pune,11,3,0,99.63,2,344.07,175.8,6,21,129,0,0,0,0.0,0
TXN01-00130,1,2026-05-14 11:06:22,700.0,Cafes,10002,UPI,DEV-01-2,Android,Pune,11,3,0,4.62,3,344.85,175.35,17,22,130,0,0,0,0.0,0
TXN01-00131,1,2026-05-14 11:08:37,161.36,Grocery,10003,UPI,DEV-01-2,Android,Pune,11,3,0,2.25,4,347.59,177.41,16,23,131,0,0,0,0.0,0
TXN01-00132,1,2026-05-14 11:51:01,684.48,Food,10010,UPI,DEV-01-1,Android,Pune,11,3,0,42.4,5,346.16,177.47,15,107,132,0,0,0,0.0,0
TXN01-00133,1,2026-05-14 12:21:09,303.93,Movies,10009,UPI,DEV-01-2,Android,Pune,12,3,0,30.13,6,348.73,179.21,3,24,133,0,0,0,0.0,0
TXN01-00134,1,2026-05-14 12:21:51,198.06,Food,10005,UPI,DEV-01-2,Android,Pune,12,3,0,0.7,7,348.39,178.58,30,25,134,0,0,0,0.0,0
TXN01-00135,1,2026-05-14 12:31:03,700.0,Cafes,10002,UPI,DEV-01-1,Android,Pune,12,3,0,9.2,8,347.27,178.38,18,108,135,0,0,0,0.0,0
TXN01-00136,1,2026-05-14 13:02:29,171.24,Grocery,10013,UPI,DEV-01-1,Android,Pune,13,3,0,31.43,9,349.88,180.28,7,109,136,0,0,0,0.0,0
TXN01-00137,1,2026-05-14 13:10:12,296.22,Grocery,10003,UPI,DEV-01-1,Android,Pune,13,3,0,7.72,10,348.57,180.26,17,110,137,0,0,0,0.0,0
TXN01-00138,1,2026-05-14 13:15:42,293.8,Movies,10009,UPI,DEV-01-1,Android,Pune,13,3,0,5.5,11,348.19,179.66,4,111,138,0,0,0,0.0,0
TXN01-00139,1,2026-05-14 14:02:08,334.8,Food,10005,UPI,DEV-01-3,Web,Pune,14,3,0,46.43,12,347.79,179.06,31,1,139,1,0,0,0.0,0
TXN01-00140,1,2026-05-14 14:35:19,371.41,Food,10005,UPI,DEV-01-2,Android,Pune,14,3,0,33.18,13,347.7,178.42,32,26,140,0,0,0,0.0,0
TXN01-00141,1,2026-05-14 14:40:53,181.25,Food,10010,UPI,DEV-01-1,Android,Pune,14,3,0,5.57,14,347.87,177.79,16,112,141,0,0,0,0.0,0
TXN01-00142,1,2026-05-14 15:11:36,171.41,Movies,10007,UPI,DEV-01-1,Android,Pune,15,3,0,30.72,15,346.69,177.71,6,113,142,0,0,0,0.0,0
TXN01-00143,1,2026-05-14 15:12:46,346.95,Food,10005,UPI,DEV-01-3,Web,Pune,15,3,0,1.17,16,345.45,177.69,33,2,143,0,0,0,0.0,0
TXN01-00144,1,2026-05-14 15:21:58,352.36,Food,10005,UPI,DEV-01-1,Android,Pune,15,3,0,9.2,17,345.46,177.07,34,114,144,0,0,0,0.0,0
TXN01-00145,1,2026-05-14 15:36:05,266.92,Movies,10006,UPI,DEV-01-1,Android,Pune,15,3,0,14.12,18,345.51,176.45,7,115,145,0,0,0,0.0,0
TXN01-00146,1,2026-05-14 16:06:55,137.43,Food,10005,UPI,DEV-01-2,Android,Pune,16,3,0,30.83,19,344.97,175.96,35,27,146,0,0,0,0.0,0
TXN01-00147,1,2026-05-14 16:38:34,260.49,Grocery,10003,UPI,DEV-01-1,Android,Pune,16,3,0,31.65,20,343.55,176.19,18,116,147,0,0,0,0.0,0
TXN01-00148,1,2026-05-14 16:58:00,114.89,Cafes,10002,UPI,DEV-01-3,Web,Pune,16,3,0,19.43,21,342.98,175.73,19,3,148,0,0,0,0.0,0
TXN01-00149,1,2026-05-14 17:02:08,111.24,Food,10010,UPI,DEV-01-1,Android,Pune,17,3,0,4.13,22,341.44,176.13,17,117,149,0,0,0,0.0,0
