transaction_id,user_id,timestamp,transaction_amount,merchant_category,merchant_id,payment_method,device_id,device_type,city,hour_of_day,day_of_week,is_weekend,transaction_gap_minutes,daily_transaction_count,average_amount_last_7_days,std_amount_last_7_days,merchant_visit_frequency,device_usage_frequency,location_visit_frequency,new_device,new_location,new_merchant,distance_from_last_transaction_km,label
TXN09-00016,9,2026-05-12 13:12:29,5993.92,Software,90016,UPI,DEV-09-2,Web,Bangalore,13,1,0,36.88,16,3716.8,1609.88,1,8,3,0,0,1,735.23,0
TXN09-00017,9,2026-05-12 13:54:28,6511.18,Coffee,90004,Card,DEV-09-1,iPhone,Pune,13,1,0,41.98,17,3859.12,1653.34,5,9,14,0,0,0,735.23,0
TXN09-00018,9,2026-05-12 13:56:08,2933.98,Coffee,90004,UPI,DEV-09-2,Web,Pune,13,1,0,1.67,18,4015.12,1721.09,6,9,15,0,0,0,0.0,0
TXN09-00019,9,2026-05-12 14:01:32,1908.58,Cloud Services,90002,Card,DEV-09-2,Web,Pune,14,1,0,5.4,19,3955.06,1690.83,4,10,16,0,0,0,0.0,0
TXN09-00020,9,2026-05-12 14:23:13,4875.52,Coffee,90004,UPI,DEV-09-1,iPhone,Pune,14,1,0,21.68,20,3847.35,1708.0,7,10,17,0,0,0,0.0,0
TXN09-00021,9,2026-05-12 14:34:53,8000.0,Software,90007,UPI,DEV-09-2,Web,Goa,14,1,0,11.67,21,3898.76,1679.77,1,11,1,0,1,1,359.3,0
TXN09-00022,9,2026-05-12 15:06:10,3978.45,Cloud Services,90002,UPI,DEV-09-2,Web,Pune,15,1,0,31.28,22,4094.05,1857.44,5,12,18,0,0,0,359.3,0
TXN09-00023,9,2026-05-12 15:13:33,3177.52,Coffee,90004,Card,DEV-09-1,iPhone,Pune,15,1,0,7.38,23,4088.8,1814.89,8,11,19,0,0,0,0.0,0
TXN09-00024,9,2026-05-12 15:42:41,1240.3,Cloud Services,90002,Card,DEV-09-1,iPhone,Bangalore,15,1,0,29.13,24,4049.18,1784.7,6,12,4,0,0,0,735.23,0
TXN09-00025,9,2026-05-12 15:47:40,4678.26,Restaurants,90005,UPI,DEV-09-2,Web,Pune,15,1,0,4.98,25,3932.14,1835.07,3,13,20,0,0,0,735.23,0
TXN09-00026,9,2026-05-12 16:08:17,3960.29,Restaurants,90017,Card,DEV-09-1,iPhone,Pune,16,1,0,20.62,26,3961.99,1803.93,1,13,21,0,0,1,0.0,0
TXN09-00027,9,2026-05-12 16:09:38,2215.23,Restaurants,90005,Card,DEV-09-2,Web,Pune,16,1,0,1.35,27,3961.92,1768.9,4,14,22,0,0,0,0.0,0
TXN09-00028,9,2026-05-12 16:30:13,1660.31,Software,90007,UPI,DEV-09-1,iPhone,Goa,16,1,0,20.58,28,3897.23,1766.9,2,14,2,0,0,0,359.3,0
TXN09-00029,9,2026-05-12 16:53:17,5476.33,Cloud Services,90010,Card,DEV-09-2,Web,Pune,16,1,0,23.07,29,3817.34,1784.03,2,15,23,0,0,0,359.3,0
TXN09-00030,9,2026-05-12 17:00:55,1802.82,Coffee,90004,Card,DEV-09-2,Web,Pune,17,1,0,7.63,30,3874.55,1778.94,9,16,24,0,0,0,0.0,0
TXN09-00031,9,2026-05-12 17:26:22,1657.15,Coffee,90004,Card,DEV-09-2,Web,Goa,17,1,0,25.45,31,3805.49,1788.14,10,17,3,0,0,0,359.3,0
TXN09-00032,9,2026-05-12 17:59:20,3117.26,Coffee,90004,Card,DEV-09-1,iPhone,Pune,17,1,0,32.97,32,3736.19,1799.55,11,15,25,0,0,0,359.3,0
TXN09-00033,9,2026-05-12 18:49:30,8000.0,Coffee,90004,Card,DEV-09-2,Web,Goa,18,1,0,50.17,33,3716.85,1774.48,12,18,4,0,0,0,359.3,0
TXN09-00034,9,2026-05-12 18:51:02,4122.67,Cloud Services,90003,Card,DEV-09-2,Web,Pune,18,1,0,1.53,34,3846.64,1895.37,2,19,26,0,0,0,359.3,0
TXN09-00035,9,2026-05-12 19:06:28,2952.73,Coffee,90004,UPI,DEV-09-1,iPhone,Pune,19,1,0,15.43,35,3854.76,1867.87,13,16,27,0,0,0,0.0,0
TXN09-00036,9,2026-05-12 19:24:12,2872.52,Coffee,90004,UPI,DEV-09-1,iPhone,Pune,19,1,0,17.73,36,3828.98,1847.12,14,17,28,0,0,0,0.0,0
TXN09-00037,9,2026-05-12 19:39:13,2452.95,Software,90016,UPI,DEV-09-1,iPhone,Pune,19,1,0,15.02,37,3802.42,1828.05,2,18,29,0,0,0,0.0,0
TXN09-00038,9,2026-05-12 19:44:43,2842.62,Software,90006,Card,DEV-09-1,iPhone,Pune,19,1,0,5.5,38,3765.94,1816.41,2,19,30,0,0,0,0.0,0
TXN09-00039,9,2026-05-12 20:04:26,6575.79,Restaurants,90001,UPI,DEV-09-2,Web,Bangalore,20,1,0,19.72,39,3741.65,1798.44,2,20,5,0,0,0,735.23,0
TXN09-00040,9,2026-05-12 20:05:51,2261.92,Cloud Services,90003,Card,DEV-09-1,iPhone,Pune,20,1,0,1.42,40,3814.32,1830.88,3,20,31,0,0,0,735.23,0
TXN09-00041,9,2026-05-12 20:07:28,1148.13,Restaurants,90009,Card,DEV-09-1,iPhone,Goa,20,1,0,1.62,41,3775.51,1824.02,2,21,5,0,0,0,359.3,0
TXN09-00042,9,2026-05-12 20:11:12,3467.89,Software,90014,Card,DEV-09-1,iPhone,Pune,20,1,0,3.73,42,3711.42,1846.66,2,22,32,0,0,0,359.3,0
TXN09-00043,9,2026-05-12 20:46:16,6983.54,Software,90006,UPI,DEV-09-1,iPhone,Bangalore,20,1,0,35.07,43,3705.63,1824.93,3,23,6,0,0,0,735.23,0
TXN09-00044,9,2026-05-12 20:52:36,21329.46,International Transfer,90001,UPI,DEV-09-1,iPhone,Singapore,20,1,0,6.33,44,3781.86,1870.02,3,24,1,0,1,0,3163.6,1
TXN09-00045,9,2026-05-12 21:04:08,5282.84,Cloud Services,90003,Card,DEV-09-1,iPhone,Pune,21,1,0,11.53,45,4180.67,3202.59,4,25,33,0,0,0,3783.95,0
TXN09-00046,9,2026-05-12 22:50:15,1416.03,Cloud Services,90003,UPI,DEV-09-2,Web,Pune,22,1,0,106.12,46,4205.16,3170.97,5,21,34,0,0,0,0.0,0
TXN09-00047,9,2026-05-12 22:54:36,2391.21,Software,90014,Card,DEV-09-2,Web,Pune,22,1,0,4.35,47,4144.52,3162.58,3,22,35,0,0,0,0.0,0
TXN09-00048,9,2026-05-12 22:58:17,2548.25,Restaurants,90001,UPI,DEV-09-2,Web,Bangalore,22,1,0,3.68,48,4107.22,3138.97,4,23,7,0,0,0,735.23,0
TXN09-00049,9,2026-05-12 23:36:31,3175.59,Software,90014,Card,DEV-09-1,iPhone,Pune,23,1,0,38.23,49,4074.74,3114.07,4,26,36,0,0,0,735.23,0
TXN09-00050,9,2026-05-13 08:13:21,1726.62,Cloud Services,90010,UPI,DEV-09-2,Web,Pune,8,2,0,516.83,1,4056.39,3084.75,3,24,37,0,0,0,0.0,0
TXN09-00051,9,2026-05-13 08:13:28,1144.8,Cloud Services,90002,Card,DEV-09-2,Web,Bangalore,8,2,0,0.12,2,4009.8,3071.12,7,25,8,0,0,0,735.23,0
TXN09-00052,9,2026-05-13 09:11:01,1183.67,Cloud Services,90002,UPI,DEV-09-1,iPhone,Bangalore,9,2,0,57.55,3,3953.62,3066.69,8,27,9,0,0,0,0.0,0
TXN09-00053,9,2026-05-13 09:12:15,3113.5,Coffee,90004,Card,DEV-09-1,iPhone,Pune,9,2,0,1.23,4,3900.35,3060.79,15,28,38,0,0,0,735.23,0
TXN09-00054,9,2026-05-13 09:41:37,8000.0,Cloud Services,90002,UPI,DEV-09-2,Web,Pune,9,2,0,29.37,5,3885.51,3033.67,9,26,39,0,0,0,0.0,0
TXN09-00055,9,2026-05-13 10:46:38,5160.09,Cloud Services,90002,Card,DEV-09-1,iPhone,Pune,10,2,0,65.02,6,3961.7,3056.21,10,29,40,0,0,0,0.0,0
TXN09-00056,9,2026-05-13 10:46:42,1931.53,Restaurants,90001,UPI,DEV-09-2,Web,Pune,10,2,0,0.07,7,3983.49,3032.53,5,27,41,0,0,0,0.0,0
TXN09-00057,9,2026-05-13 10:49:55,2343.04,Restaurants,90017,UPI,DEV-09-2,Web,Pune,10,2,0,3.22,8,3946.85,3017.59,2,28,42,0,0,0,0.0,0
TXN09-00058,9,2026-05-13 11:36:52,2845.67,Restaurants,90001,Card,DEV-09-2,Web,Pune,11,2,0,46.95,9,3918.71,2998.41,6,29,43,0,0,0,0.0,0
TXN09-00059,9,2026-05-13 11:56:33,2799.32,Software,90006,UPI,DEV-09-3,iPhone,Goa,11,2,0,19.68,10,3900.21,2975.73,4,1,6,1,0,0,359.3,0
TXN09-00060,9,2026-05-13 12:14:26,1327.14,Cloud Services,90002,UPI,DEV-09-1,iPhone,Goa,12,2,0,17.88,11,3881.55,2953.82,11,30,7,0,0,0,0.0,0
TXN09-00061,9,2026-05-13 12:14:52,6402.88,Software,90006,UPI,DEV-09-3,iPhone,Pune,12,2,0,0.43,12,3838.98,2947.3,5,2,44,0,0,0,359.3,0
TXN09-00062,9,2026-05-13 12:39:07,2794.85,Coffee,90004,UPI,DEV-09-1,iPhone,Pune,12,2,0,24.25,13,3881.01,2941.12,16,31,45,0,0,0,0.0,0
TXN09-00063,9,2026-05-13 13:17:17,2950.74,Restaurants,90012,Card,DEV-09-1,iPhone,Pune,13,2,0,38.17,14,3863.49,2920.51,1,32,46,0,0,1,0.0,0
TXN09-00064,9,2026-05-13 13:24:32,701.87,Coffee,90004,Card,DEV-09-2,Web,Pune,13,2,0,7.25,15,3849.0,2899.48,17,30,47,0,0,0,0.0,0
TXN09-00065,9,2026-05-13 13:28:28,3681.51,Cloud Services,90010,UPI,DEV-09-3,iPhone,Chandigarh,13,2,0,3.93,16,3799.83,2903.1,4,3,1,0,1,0,1389.58,0
TXN09-00066,9,2026-05-13 13:47:18,1777.44,Software,90006,UPI,DEV-09-1,iPhone,Goa,13,2,0,18.83,17,3798.01,2880.72,6,33,8,0,0,0,1737.37,0
TXN09-00067,9,2026-05-13 14:15:52,1301.19,Cloud Services,90010,Card,DEV-09-3,iPhone,Ahmedabad,14,2,0,28.57,18,3767.39,2869.45,5,4,1,0,1,0,874.1,0
TXN09-00068,9,2026-05-13 14:24:34,4722.02,Cloud Services,90011,UPI,DEV-09-3,iPhone,Bangalore,14,2,0,8.7,19,3730.58,2863.61,1,5,10,0,0,1,1237.04,0
TXN09-00069,9,2026-05-13 14:25:54,6571.4,Software,90007,Card,DEV-09-1,iPhone,Pune,14,2,0,1.33,20,3745.16,2844.98,3,34,48,0,0,0,735.23,0
TXN09-00070,9,2026-05-13 14:36:40,1615.46,Cloud Services,90015,UPI,DEV-09-1,iPhone,Pune,14,2,0,10.77,21,3786.12,2844.41,1,35,49,0,0,1,0.0,0
TXN09-00071,9,2026-05-13 14:54:41,7046.75,Coffee,90004,Card,DEV-09-3,iPhone,Pune,14,2,0,18.02,22,3755.11,2835.75,18,6,50,0,0,0,0.0,0
TXN09-00072,9,2026-05-13 15:30:24,5120.45,Restaurants,90005,Card,DEV-09-3,iPhone,Pune,15,2,0,35.72,23,3801.47,2842.3,5,7,51,0,0,0,0.0,0
TXN09-00073,9,2026-05-13 15:32:54,6483.14,Restaurants,90009,UPI,DEV-09-2,Web,Pune,15,2,0,2.5,24,3819.79,2826.71,3,31,52,0,0,0,0.0,0
TXN09-00074,9,2026-05-13 15:40:52,4483.71,Restaurants,90008,UPI,DEV-09-3,iPhone,Goa,15,2,0,7.97,25,3856.28,2824.3,1,8,9,0,0,1,359.3,0
TXN09-00075,9,2026-05-13 16:01:12,6273.81,Cloud Services,90011,Card,DEV-09-1,iPhone,Pune,16,2,0,20.33,26,3864.76,2806.08,2,36,53,0,0,0,359.3,0
TXN09-00076,9,2026-05-13 16:05:51,2681.68,Software,90001,UPI,DEV-09-1,iPhone,Dubai,16,2,0,4.65,27,3896.88,2800.98,7,37,1,0,1,0,2054.4,1
TXN09-00077,9,2026-05-13 16:07:17,2306.45,Restaurants,90008,Card,DEV-09-3,iPhone,Goa,16,2,0,1.43,28,3880.89,2785.93,2,9,10,0,0,0,2250.24,0
TXN09-00078,9,2026-05-13 16:16:24,2160.71,Coffee,90004,UPI,DEV-09-2,Web,Goa,16,2,0,9.12,29,3860.44,2773.52,19,32,11,0,0,0,0.0,0
TXN09-00079,9,2026-05-13 16:16:35,5165.93,Restaurants,90013,UPI,DEV-09-1,iPhone,Pune,16,2,0,0.18,30,3838.65,2762.31,1,38,54,0,0,1,359.3,0
TXN09-00080,9,2026-05-13 16:22:02,1712.33,Cloud Services,90002,Card,DEV-09-1,iPhone,Goa,16,2,0,5.45,31,3855.45,2748.78,12,39,12,0,0,0,359.3,0
TXN09-00081,9,2026-05-13 16:52:51,1533.73,Restaurants,90012,UPI,DEV-09-1,iPhone,Pune,16,2,0,30.82,32,3828.66,2741.9,2,40,55,0,0,0,359.3,0
TXN09-00082,9,2026-05-13 17:05:51,1651.91,Software,90001,UPI,DEV-09-1,iPhone,Lucknow,17,2,0,13.0,33,3800.33,2736.68,8,41,1,0,1,0,1176.73,1
TXN09-00083,9,2026-05-13 17:23:10,3814.42,Software,90006,Card,DEV-09-3,iPhone,Bangalore,17,2,0,17.32,34,3774.13,2730.14,7,10,11,0,0,0,1581.87,0
TXN09-00084,9,2026-05-13 17:35:34,1288.56,Cloud Services,90002,Card,DEV-09-1,iPhone,Pune,17,2,0,12.4,35,3774.61,2713.65,13,42,56,0,0,0,735.23,0
TXN09-00085,9,2026-05-13 17:37:21,1756.74,Coffee,90004,Card,DEV-09-2,Web,Pune,17,2,0,1.78,36,3745.02,2710.89,20,33,57,0,0,0,0.0,0
TXN09-00086,9,2026-05-13 17:46:40,1184.13,Software,90016,Card,DEV-09-1,iPhone,Pune,17,2,0,9.32,37,3721.63,2703.41,3,43,58,0,0,0,0.0,0
TXN09-00087,9,2026-05-13 17:47:44,1043.73,Software,90006,UPI,DEV-09-1,iPhone,Pune,17,2,0,1.07,38,3692.12,2701.38,8,44,59,0,0,0,0.0,0
TXN09-00088,9,2026-05-13 17:52:40,4125.75,Restaurants,90013,Card,DEV-09-1,iPhone,Pune,17,2,0,4.93,39,3661.68,2700.61,2,45,60,0,0,0,0.0,0
TXN09-00089,9,2026-05-13 18:03:24,2813.26,Software,90007,UPI,DEV-09-2,Web,Pune,18,2,0,10.73,40,3666.95,2685.67,4,34,61,0,0,0,0.0,0
TXN09-00090,9,2026-05-13 18:05:51,3798.86,Software,90001,UPI,DEV-09-1,iPhone,Kolkata,18,2,0,2.45,41,3657.36,2672.05,9,46,1,0,1,0,1575.38,1
TXN09-00091,9,2026-05-13 18:21:10,4180.56,Cloud Services,90011,UPI,DEV-09-2,Web,Pune,18,2,0,15.32,42,3658.93,2657.21,3,35,62,0,0,0,1575.38,0
TXN09-00092,9,2026-05-13 18:40:29,5402.21,Software,90018,Card,DEV-09-2,Web,Pune,18,2,0,19.32,43,3664.67,2643.13,1,36,63,0,0,1,0.0,0
TXN09-00093,9,2026-05-13 19:07:17,1805.97,Restaurants,90005,Card,DEV-09-2,Web,Goa,19,2,0,26.8,44,3683.55,2634.89,6,37,13,0,0,0,359.3,0
TXN09-00094,9,2026-05-13 19:21:56,1141.2,Coffee,90019,UPI,DEV-09-3,iPhone,Pune,19,2,0,14.65,45,3663.36,2627.83,1,11,64,0,0,1,359.3,0
TXN09-00095,9,2026-05-13 19:27:50,1183.82,Cloud Services,90002,Card,DEV-09-3,iPhone,Pune,19,2,0,5.9,46,3636.53,2626.59,14,12,65,0,0,0,0.0,0
TXN09-00096,9,2026-05-13 19:33:31,7965.69,Coffee,90004,Card,DEV-09-3,iPhone,Pune,19,2,0,5.68,47,3610.71,2624.69,21,13,66,0,0,0,0.0,0
TXN09-00097,9,2026-05-13 19:46:09,4745.75,Cloud Services,90003,UPI,DEV-09-1,iPhone,Bangalore,19,2,0,12.63,48,3656.08,2648.16,6,47,12,0,0,0,735.23,0
TXN09-00098,9,2026-05-13 19:48:38,5424.58,Software,90014,UPI,DEV-09-2,Web,Pune,19,2,0,2.48,49,3667.31,2636.77,5,38,67,0,0,0,735.23,0
TXN09-00099,9,2026-05-13 20:02:01,5053.37,Software,90007,Card,DEV-09-3,iPhone,Pune,20,2,0,13.38,50,3685.24,2629.23,5,14,68,0,0,0,0.0,0
TXN09-00100,9,2026-05-13 20:13:34,5285.55,Software,90014,UPI,DEV-09-3,iPhone,Goa,20,2,0,11.55,51,3699.06,2619.49,6,15,14,0,0,0,359.3,0
TXN09-00101,9,2026-05-13 20:16:51,6662.54,Coffee,90004,Card,DEV-09-1,iPhone,Pune,20,2,0,3.28,52,3714.93,2611.13,22,48,69,0,0,0,359.3,0
TXN09-00102,9,2026-05-13 20:21:27,8000.0,Software,90016,Card,DEV-09-1,iPhone,Goa,20,2,0,4.6,53,3744.11,2614.51,4,49,15,0,0,0,359.3,0
TXN09-00103,9,2026-05-13 20:30:46,3778.89,Software,90018,Card,DEV-09-1,iPhone,Goa,20,2,0,9.32,54,3785.84,2635.24,2,50,16,0,0,0,0.0,0
TXN09-00104,9,2026-05-13 21:52:00,1923.57,Coffee,90004,UPI,DEV-09-1,iPhone,Goa,21,2,0,81.23,55,3785.77,2622.42,23,51,17,0,0,0,0.0,0
TXN09-00105,9,2026-05-13 21:57:39,3142.9,Software,90006,Card,DEV-09-2,Web,Pune,21,2,0,5.65,56,3767.86,2616.1,9,39,70,0,0,0,359.3,0
TXN09-00106,9,2026-05-13 22:04:09,1988.0,Coffee,90004,Card,DEV-09-2,Web,Pune,22,2,0,6.5,57,3761.91,2604.32,24,40,71,0,0,0,0.0,0
TXN09-00107,9,2026-05-13 22:13:10,2858.14,Software,90007,Card,DEV-09-1,iPhone,Pune,22,2,0,9.02,58,3745.18,2597.67,6,52,72,0,0,0,0.0,0
TXN09-00108,9,2026-05-13 22:28:46,2033.12,Coffee,90019,Card,DEV-09-1,iPhone,Pune,22,2,0,15.6,59,3736.89,2586.91,2,53,73,0,0,0,0.0,0
TXN09-00109,9,2026-05-13 22:53:05,2172.74,Cloud Services,90002,UPI,DEV-09-1,iPhone,Bangalore,22,2,0,24.32,60,3721.11,2580.07,15,54,13,0,0,0,735.23,0
TXN09-00110,9,2026-05-13 22:57:13,2602.55,Software,90006,UPI,DEV-09-3,iPhone,Pune,22,2,0,4.13,61,3706.9,2572.45,10,16,74,0,0,0,735.23,0
TXN09-00111,9,2026-05-13 23:54:50,1274.38,Coffee,90019,Card,DEV-09-1,iPhone,Goa,23,2,0,57.62,62,3696.86,2562.88,3,55,18,0,0,0,359.3,0
TXN09-00112,9,2026-05-14 08:03:30,2023.6,Restaurants,90001,UPI,DEV-09-1,iPhone,Pune,8,3,0,488.67,1,3675.04,2561.55,10,56,75,0,0,0,359.3,0
TXN09-00113,9,2026-05-14 08:05:30,3676.91,Coffee,90019,UPI,DEV-09-3,iPhone,Bangalore,8,3,0,2.0,2,3660.3,2554.82,4,17,14,0,0,0,735.23,0
TXN09-00114,9,2026-05-14 08:17:45,2251.82,Restaurants,90001,Card,DEV-09-3,iPhone,Pune,8,3,0,12.25,3,3660.44,2543.49,11,18,76,0,0,0,735.23,0
TXN09-00115,9,2026-05-14 08:32:05,1043.28,Restaurants,90008,Card,DEV-09-1,iPhone,Pune,8,3,0,14.33,4,3648.09,2535.71,3,57,77,0,0,0,0.0,0
TXN09-00116,9,2026-05-14 08:56:48,4796.41,Software,90014,Card,DEV-09-1,iPhone,Pune,8,3,0,24.72,5,3625.44,2536.22,7,58,78,0,0,0,0.0,0
TXN09-00117,9,2026-05-14 08:57:05,5724.66,Software,90007,UPI,DEV-09-1,iPhone,Goa,8,3,0,0.28,6,3635.53,2527.59,7,59,19,0,0,0,359.3,0
TXN09-00118,9,2026-05-14 09:11:09,1816.99,Software,90007,UPI,DEV-09-2,Web,Pune,9,3,0,14.07,7,3653.39,2524.1,8,41,79,0,0,0,359.3,0
TXN09-00119,9,2026-05-14 09:22:45,665.28,Restaurants,90009,UPI,DEV-09-3,iPhone,Pune,9,3,0,11.6,8,3637.82,2519.01,4,19,80,0,0,0,0.0,0
TXN09-00120,9,2026-05-14 09:26:46,3263.53,Cloud Services,90010,UPI,DEV-09-1,iPhone,Pune,9,3,0,4.02,9,3612.84,2523.04,6,60,81,0,0,0,0.0,0
TXN09-00121,9,2026-05-14 09:49:49,4461.54,Coffee,90019,Card,DEV-09-2,Web,Pune,9,3,0,23.05,10,3609.93,2512.7,5,42,82,0,0,0,0.0,0
TXN09-00122,9,2026-05-14 09:58:20,2155.54,Coffee,90004,Card,DEV-09-1,iPhone,Pune,9,3,0,8.52,11,3616.97,2503.49,25,61,83,0,0,0,0.0,0
TXN09-00123,9,2026-05-14 10:33:22,5097.2,Restaurants,90001,UPI,DEV-09-1,iPhone,Pune,10,3,0,35.03,12,3604.99,2496.68,12,62,84,0,0,0,0.0,0
TXN09-00124,9,2026-05-14 10:49:03,3554.25,Restaurants,90008,UPI,DEV-09-1,iPhone,Pune,10,3,0,15.68,13,3617.12,2490.12,4,63,85,0,0,0,0.0,0
TXN09-00125,9,2026-05-14 11:07:20,1817.92,Restaurants,90013,UPI,DEV-09-1,iPhone,Lucknow,11,3,0,18.28,14,3616.62,2480.07,3,64,2,0,0,0,1176.73,0
TXN09-00126,9,2026-05-14 11:16:10,6724.13,Cloud Services,90002,UPI,DEV-09-1,iPhone,Pune,11,3,0,8.83,15,3602.23,2475.32,16,65,86,0,0,0,1176.73,0
TXN09-00127,9,2026-05-14 11:44:31,2815.42,Restaurants,90009,UPI,DEV-09-1,iPhone,Pune,11,3,0,28.35,16,3627.0,2480.99,5,66,87,0,0,0,0.0,0
TXN09-00128,9,2026-05-14 11:54:24,4172.04,Cloud Services,90002,UPI,DEV-09-2,Web,Pune,11,3,0,9.88,17,3620.61,2472.24,17,43,88,0,0,0,0.0,0
TXN09-00129,9,2026-05-14 12:22:19,3559.6,Restaurants,90013,UPI,DEV-09-1,iPhone,Pune,12,3,0,27.92,18,3624.92,2463.05,4,67,89,0,0,0,0.0,0
TXN09-00130,9,2026-05-14 12:29:37,2090.41,Coffee,90019,UPI,DEV-09-1,iPhone,Pune,12,3,0,7.3,19,3624.42,2453.49,6,68,90,0,0,0,0.0,0
TXN09-00131,9,2026-05-14 12:40:02,1762.1,Restaurants,90009,Card,DEV-09-1,iPhone,Pune,12,3,0,10.42,20,3612.62,2447.71,6,69,91,0,0,0,0.0,0
TXN09-00132,9,2026-05-14 12:40:08,5407.64,Cloud Services,90002,UPI,DEV-09-1,iPhone,Pune,12,3,0,0.1,21,3598.49,2443.66,18,70,92,0,0,0,0.0,0
TXN09-00133,9,2026-05-14 13:19:23,3454.38,Software,90001,UPI,DEV-09-1,iPhone,Lucknow,13,3,0,39.25,22,3612.2,2439.43,13,71,3,0,0,0,1176.73,1
TXN09-00134,9,2026-05-14 13:32:59,3948.3,Cloud Services,90002,UPI,DEV-09-2,Web,Pune,13,3,0,13.6,23,3611.01,2430.28,19,44,93,0,0,0,1176.73,0
TXN09-00135,9,2026-05-14 13:48:49,1238.31,Cloud Services,90002,Card,DEV-09-2,Web,Bangalore,13,3,0,15.83,24,3613.53,2421.37,20,45,15,0,0,0,735.23,0
TXN09-00136,9,2026-05-14 14:14:24,2639.25,Coffee,90019,UPI,DEV-09-2,Web,Pune,14,3,0,25.58,25,3595.93,2420.97,7,46,94,0,0,0,735.23,0
TXN09-00137,9,2026-05-14 14:19:23,1601.06,Software,90001,UPI,DEV-09-1,iPhone,Lucknow,14,3,0,4.98,26,3588.9,2413.44,14,72,4,0,0,0,1176.73,1
TXN09-00138,9,2026-05-14 15:11:17,3131.22,Cloud Services,90011,UPI,DEV-09-3,iPhone,Bangalore,15,3,0,51.9,27,3574.39,2410.56,4,20,16,0,0,0,1581.87,0
TXN09-00139,9,2026-05-14 15:13:20,2842.15,Cloud Services,90011,Card,DEV-09-3,iPhone,Pune,15,3,0,2.05,28,3571.18,2402.1,5,21,95,0,0,0,735.23,0
TXN09-00140,9,2026-05-14 15:19:23,1848.43,Software,90001,UPI,DEV-09-1,iPhone,Dubai,15,3,0,6.05,29,3565.93,2394.24,15,73,2,0,0,0,2054.4,1
TXN09-00141,9,2026-05-14 15:20:11,1639.52,Restaurants,90008,UPI,DEV-09-2,Web,Pune,15,3,0,0.8,30,3553.66,2390.05,5,47,96,0,0,0,2054.4,0
