transaction_id,user_id,timestamp,transaction_amount,merchant_category,merchant_id,payment_method,device_id,device_type,city,hour_of_day,day_of_week,is_weekend,transaction_gap_minutes,daily_transaction_count,average_amount_last_7_days,std_amount_last_7_days,merchant_visit_frequency,device_usage_frequency,location_visit_frequency,new_device,new_location,new_merchant,distance_from_last_transaction_km,label
TXN10-00020,10,2026-05-12 12:31:30,7708.78,Hotels,100005,Card,DEV-10-1,iPhone,Delhi,12,1,0,48.72,20,7465.48,10264.03,3,10,5,0,0,0,1153.24,0
TXN10-00021,10,2026-05-12 12:51:34,1528.12,Airlines,100007,UPI,DEV-10-2,iPhone,Goa,12,1,0,20.07,21,7477.65,10004.27,2,11,2,0,0,0,1521.64,0
TXN10-00022,10,2026-05-12 12:54:59,50000.0,Luxury Goods,100001,Card,DEV-10-1,iPhone,Mumbai,12,1,0,3.42,22,7194.33,9845.04,3,11,6,0,0,0,440.32,1
TXN10-00023,10,2026-05-12 13:00:07,6846.69,Hotels,100010,UPI,DEV-10-2,iPhone,Hyderabad,13,1,0,5.13,23,9140.05,13115.67,1,12,3,0,0,1,621.46,0
TXN10-00024,10,2026-05-12 13:08:02,6870.17,Food,100003,Card,DEV-10-1,iPhone,Delhi,13,1,0,7.92,24,9040.34,12835.9,4,12,6,0,0,0,1266.53,0
TXN10-00025,10,2026-05-12 13:32:51,6736.59,Taxi,100024,Card,DEV-10-1,iPhone,Mumbai,13,1,0,24.82,25,8949.91,12573.12,1,13,7,0,0,1,1153.24,0
TXN10-00026,10,2026-05-12 13:34:56,2233.2,Food,100002,UPI,DEV-10-2,iPhone,Mumbai,13,1,0,2.08,26,8861.38,12326.73,1,13,8,0,0,1,0.0,0
TXN10-00027,10,2026-05-12 14:25:16,4180.02,Food,100002,Card,DEV-10-1,iPhone,Mumbai,14,1,0,50.33,27,8606.45,12154.37,2,14,9,0,0,0,0.0,0
TXN10-00028,10,2026-05-12 15:47:03,2638.0,Hotels,100005,UPI,DEV-10-2,iPhone,Delhi,15,1,0,81.78,28,8442.51,11956.43,4,14,7,0,0,0,1153.24,0
TXN10-00029,10,2026-05-12 15:49:21,10000.0,Food,100014,UPI,DEV-10-1,iPhone,Delhi,15,1,0,2.3,29,8235.2,11790.29,1,15,8,0,0,1,0.0,0
TXN10-00030,10,2026-05-12 15:59:14,7084.53,Airlines,100007,UPI,DEV-10-2,iPhone,Hyderabad,15,1,0,9.88,30,8296.06,11589.7,3,15,4,0,0,0,1266.53,0
TXN10-00031,10,2026-05-12 16:03:49,10000.0,Food,100004,UPI,DEV-10-1,iPhone,Bangalore,16,1,0,4.58,31,8255.67,11396.98,2,16,4,0,0,0,499.99,0
TXN10-00032,10,2026-05-12 16:11:00,10000.0,Airlines,100009,Card,DEV-10-1,iPhone,Mumbai,16,1,0,7.18,32,8311.94,11215.88,2,17,10,0,0,0,845.32,0
TXN10-00033,10,2026-05-12 16:17:18,1461.39,Hotels,100012,Card,DEV-10-1,iPhone,Bangalore,16,1,0,6.3,33,8364.69,11043.15,1,18,5,0,0,1,845.32,0
TXN10-00034,10,2026-05-12 17:05:04,4894.35,Airlines,100013,UPI,DEV-10-1,iPhone,Surat,17,1,0,47.77,34,8155.5,10938.74,3,19,1,0,1,0,1042.54,0
TXN10-00035,10,2026-05-12 18:32:11,10000.0,Food,100003,Card,DEV-10-1,iPhone,Goa,18,1,0,87.12,35,8059.59,10790.75,5,20,3,0,0,0,666.93,0
TXN10-00036,10,2026-05-12 18:48:28,4063.78,Hotels,100005,Card,DEV-10-2,iPhone,Mumbai,18,1,0,16.28,36,8115.03,10640.39,5,16,11,0,0,0,440.32,0
TXN10-00037,10,2026-05-12 18:50:17,6919.82,Airlines,100007,Card,DEV-10-2,iPhone,Bangalore,18,1,0,1.82,37,8002.49,10512.67,4,17,6,0,0,0,845.32,0
TXN10-00038,10,2026-05-12 19:03:18,2923.76,Taxi,100001,Card,DEV-10-1,iPhone,Mumbai,19,1,0,13.02,38,7973.23,10371.12,4,21,12,0,0,0,845.32,0
TXN10-00039,10,2026-05-12 19:09:02,4167.57,Airlines,100007,Card,DEV-10-1,iPhone,Chennai,19,1,0,5.73,39,7840.35,10265.62,5,22,4,0,0,0,1033.1,0
TXN10-00040,10,2026-05-12 19:10:43,1624.69,Airlines,100007,Card,DEV-10-2,iPhone,Delhi,19,1,0,1.68,40,7746.18,10149.77,6,18,9,0,0,0,1767.65,0
TXN10-00041,10,2026-05-12 19:34:14,2131.88,Airlines,100009,UPI,DEV-10-1,iPhone,Bangalore,19,1,0,23.52,41,7593.14,10067.56,3,23,7,0,0,0,1750.11,0
TXN10-00042,10,2026-05-12 19:53:18,3307.91,Food,100003,Card,DEV-10-2,iPhone,Delhi,19,1,0,19.07,42,7459.94,9979.65,6,19,10,0,0,0,1750.11,0
TXN10-00043,10,2026-05-12 20:04:33,1532.24,Taxi,100001,UPI,DEV-10-1,iPhone,Hyderabad,20,1,0,11.25,43,7361.08,9880.43,5,24,5,0,0,0,1266.53,0
TXN10-00044,10,2026-05-12 20:06:27,3729.03,Hotels,100005,Card,DEV-10-1,iPhone,Delhi,20,1,0,1.9,44,7225.53,9804.3,6,25,11,0,0,0,1266.53,0
TXN10-00045,10,2026-05-12 20:25:19,9808.54,Airlines,100007,UPI,DEV-10-1,iPhone,Mumbai,20,1,0,18.87,45,7146.06,9706.24,7,26,13,0,0,0,1153.24,0
TXN10-00046,10,2026-05-12 20:48:44,8281.86,Hotels,100025,Card,DEV-10-2,iPhone,Delhi,20,1,0,23.42,46,7205.23,9605.81,1,20,12,0,0,1,1153.24,0
TXN10-00047,10,2026-05-12 21:13:53,813.77,Hotels,100010,Card,DEV-10-2,iPhone,Mumbai,21,1,0,25.15,47,7228.63,9502.12,2,21,14,0,0,0,1153.24,0
TXN10-00048,10,2026-05-12 21:16:02,2928.73,Taxi,100006,Card,DEV-10-2,iPhone,Delhi,21,1,0,2.15,48,7092.15,9445.96,1,22,13,0,0,1,1153.24,0
TXN10-00049,10,2026-05-12 21:22:26,5839.59,Hotels,100010,Card,DEV-10-2,iPhone,Hyderabad,21,1,0,6.4,49,7005.41,9365.94,3,23,6,0,0,0,1266.53,0
TXN10-00050,10,2026-05-12 21:23:00,5432.65,Airlines,100007,UPI,DEV-10-1,iPhone,Goa,21,1,0,0.57,50,6981.62,9271.35,8,27,4,0,0,0,520.05,0
TXN10-00051,10,2026-05-12 21:32:25,2496.76,Airlines,100007,Card,DEV-10-1,iPhone,Bangalore,21,1,0,9.42,51,6950.64,9180.73,9,28,8,0,0,0,454.99,0
TXN10-00052,10,2026-05-12 21:33:58,5544.84,Airlines,100026,Card,DEV-10-2,iPhone,Goa,21,1,0,1.55,52,6863.3,9111.22,3,24,5,0,0,0,454.99,0
TXN10-00053,10,2026-05-12 21:47:38,3037.46,Airlines,100009,UPI,DEV-10-2,iPhone,Goa,21,1,0,13.67,53,6837.95,9025.01,4,25,6,0,0,0,0.0,0
TXN10-00054,10,2026-05-12 22:31:04,2625.38,Hotels,100012,Card,DEV-10-2,iPhone,Chennai,22,1,0,43.43,54,6766.24,8954.4,2,26,5,0,0,0,706.92,0
TXN10-00055,10,2026-05-12 22:52:57,4447.07,Taxi,100006,Card,DEV-10-2,iPhone,Goa,22,1,0,21.88,55,6689.56,8888.65,2,27,7,0,0,0,706.92,0
TXN10-00056,10,2026-05-12 22:57:16,3636.16,Food,100002,UPI,DEV-10-1,iPhone,Delhi,22,1,0,4.32,56,6648.79,8812.57,3,29,14,0,0,0,1521.64,0
TXN10-00057,10,2026-05-12 23:27:34,2924.48,Airlines,100007,UPI,DEV-10-2,iPhone,Chennai,23,1,0,30.3,57,6594.99,8742.64,10,28,6,0,0,0,1767.65,0
TXN10-00058,10,2026-05-12 23:28:14,5127.33,Taxi,100022,Card,DEV-10-1,iPhone,Mumbai,23,1,0,0.67,58,6530.6,8679.0,1,30,15,0,0,1,1033.1,0
TXN10-00059,10,2026-05-12 23:41:29,874.24,Airlines,100027,Card,DEV-10-1,iPhone,Delhi,23,1,0,13.25,59,6506.4,8605.79,1,31,15,0,0,1,1153.24,0
TXN10-00060,10,2026-05-12 23:52:25,3133.6,Hotels,100017,Card,DEV-10-1,iPhone,Delhi,23,1,0,10.93,60,6410.94,8563.47,1,32,16,0,0,1,0.0,0
TXN10-00061,10,2026-05-12 23:55:24,8439.98,Hotels,100005,Card,DEV-10-2,iPhone,Delhi,23,1,0,2.98,61,6356.32,8502.16,7,29,17,0,0,0,0.0,0
TXN10-00062,10,2026-05-13 05:01:02,8138.59,Airlines,100007,Card,DEV-10-2,iPhone,Delhi,5,2,0,305.63,1,6390.48,8436.34,11,30,18,0,0,0,0.0,0
TXN10-00063,10,2026-05-13 05:22:07,10000.0,Hotels,100012,Card,DEV-10-2,iPhone,Bangalore,5,2,0,21.08,2,6418.67,8370.92,3,31,9,0,0,0,1750.11,0
TXN10-00064,10,2026-05-13 05:33:46,2542.93,Hotels,100005,Card,DEV-10-2,iPhone,Chennai,5,2,0,11.65,3,6475.52,8316.28,8,32,7,0,0,0,290.17,0
TXN10-00065,10,2026-05-13 05:35:54,4035.5,Airlines,100007,Card,DEV-10-1,iPhone,Bangalore,5,2,0,2.13,4,6414.07,8265.45,12,33,10,0,0,0,290.17,0
TXN10-00066,10,2026-05-13 05:46:04,3509.94,Airlines,100007,UPI,DEV-10-1,iPhone,Goa,5,2,0,10.17,5,6377.48,8206.85,13,34,8,0,0,0,454.99,0
TXN10-00067,10,2026-05-13 05:47:17,5623.47,Taxi,100001,UPI,DEV-10-2,iPhone,Chennai,5,2,0,1.22,6,6334.03,8151.97,6,33,8,0,0,0,706.92,0
TXN10-00068,10,2026-05-13 06:16:37,2299.74,Taxi,100022,UPI,DEV-10-2,iPhone,Mumbai,6,2,0,29.33,7,6323.43,8091.36,2,34,16,0,0,0,1033.1,0
TXN10-00069,10,2026-05-13 06:33:36,9310.52,Food,100016,Card,DEV-10-1,iPhone,Mumbai,6,2,0,16.98,8,6264.25,8046.23,2,35,17,0,0,0,0.0,0
TXN10-00070,10,2026-05-13 07:11:36,7545.33,Taxi,100021,UPI,DEV-10-3,Android,Mumbai,7,2,0,38.0,9,6308.4,7996.01,1,1,18,1,0,1,0.0,0
TXN10-00071,10,2026-05-13 07:16:46,4871.72,Hotels,100025,Card,DEV-10-1,iPhone,Chennai,7,2,0,5.17,10,6326.07,7940.05,2,36,9,0,0,0,1033.1,0
TXN10-00072,10,2026-05-13 07:30:23,2016.88,Food,100011,UPI,DEV-10-2,iPhone,Delhi,7,2,0,13.62,11,6305.59,7885.79,2,35,19,0,0,0,1767.65,0
TXN10-00073,10,2026-05-13 07:31:11,4962.62,Food,100004,Card,DEV-10-2,iPhone,Goa,7,2,0,0.8,12,6246.02,7846.91,3,36,9,0,0,0,1521.64,0
TXN10-00074,10,2026-05-13 07:48:14,8551.66,Taxi,100022,Card,DEV-10-1,iPhone,Delhi,7,2,0,17.05,13,6228.44,7794.4,3,37,20,0,0,0,1521.64,0
TXN10-00075,10,2026-05-13 07:54:11,1786.61,Food,100003,UPI,DEV-10-1,iPhone,Chennai,7,2,0,5.95,14,6259.84,7746.21,7,38,10,0,0,0,1767.65,0
TXN10-00076,10,2026-05-13 07:59:51,7968.33,Airlines,100009,UPI,DEV-10-2,iPhone,Mumbai,7,2,0,5.67,15,6200.19,7711.48,5,37,19,0,0,0,1033.1,0
TXN10-00077,10,2026-05-13 08:05:11,3709.12,Hotels,100005,Card,DEV-10-2,iPhone,Mumbai,8,2,0,5.33,16,6223.46,7663.23,9,38,20,0,0,0,0.0,0
TXN10-00078,10,2026-05-13 08:12:40,1572.94,Food,100016,UPI,DEV-10-3,Android,Goa,8,2,0,7.48,17,6190.81,7618.62,3,2,10,0,0,0,440.32,0
TXN10-00079,10,2026-05-13 08:41:11,2455.85,Taxi,100006,UPI,DEV-10-1,iPhone,Delhi,8,2,0,28.52,18,6131.6,7587.43,3,39,21,0,0,0,1521.64,0
TXN10-00080,10,2026-05-13 08:53:52,2400.43,Hotels,100005,Card,DEV-10-3,Android,Bangalore,8,2,0,12.68,19,6085.07,7550.45,10,3,11,0,0,0,1750.11,0
TXN10-00081,10,2026-05-13 09:12:01,5684.38,Hotels,100010,Card,DEV-10-1,iPhone,Mumbai,9,2,0,18.15,20,6039.02,7514.27,4,40,21,0,0,0,845.32,0
TXN10-00082,10,2026-05-13 09:16:02,3126.32,Food,100002,Card,DEV-10-3,Android,Mumbai,9,2,0,4.02,21,6034.64,7467.84,4,4,22,0,0,0,0.0,0
TXN10-00083,10,2026-05-13 09:21:08,1422.87,Food,100002,UPI,DEV-10-2,iPhone,Hyderabad,9,2,0,5.1,22,5999.17,7429.03,5,39,7,0,0,0,621.46,0
TXN10-00084,10,2026-05-13 09:38:03,4810.06,Food,100028,UPI,DEV-10-1,iPhone,Goa,9,2,0,16.92,23,5944.03,7401.0,1,41,11,0,0,1,520.05,0
TXN10-00085,10,2026-05-13 09:40:02,8667.64,Airlines,100007,Card,DEV-10-3,Android,Chennai,9,2,0,1.98,24,5930.53,7357.84,14,5,11,0,0,0,706.92,0
TXN10-00086,10,2026-05-13 09:43:22,3023.31,Airlines,100009,UPI,DEV-10-1,iPhone,Bangalore,9,2,0,3.33,25,5962.74,7320.39,6,42,12,0,0,0,290.17,0
TXN10-00087,10,2026-05-13 10:24:59,6374.36,Hotels,100005,Card,DEV-10-3,Android,Goa,10,2,0,41.62,26,5928.56,7284.52,11,6,12,0,0,0,454.99,0
TXN10-00088,10,2026-05-13 10:38:15,10000.0,Taxi,100006,Card,DEV-10-3,Android,Mumbai,10,2,0,13.27,27,5933.68,7242.69,4,7,23,0,0,0,440.32,0
TXN10-00089,10,2026-05-13 10:39:54,4848.67,Hotels,100025,Card,DEV-10-3,Android,Delhi,10,2,0,1.65,28,5979.89,7214.31,3,8,22,0,0,0,1153.24,0
TXN10-00090,10,2026-05-13 10:51:42,4425.62,Airlines,100007,UPI,DEV-10-1,iPhone,Hyderabad,10,2,0,11.8,29,5967.18,7174.65,15,43,8,0,0,0,1266.53,0
TXN10-00091,10,2026-05-13 11:23:19,3008.42,Food,100019,UPI,DEV-10-2,iPhone,Mumbai,11,2,0,31.62,30,5950.05,7136.51,1,40,24,0,0,1,621.46,0
TXN10-00092,10,2026-05-13 11:29:49,4916.35,Airlines,100013,Card,DEV-10-4,Android,Goa,11,2,0,6.5,31,5917.72,7103.81,4,1,13,1,0,0,440.32,0
TXN10-00093,10,2026-05-13 11:49:27,5979.12,Taxi,100001,Card,DEV-10-1,iPhone,Hyderabad,11,2,0,19.63,32,5906.84,7065.86,7,44,9,0,0,0,520.05,0
TXN10-00094,10,2026-05-13 11:52:22,1737.54,Airlines,100029,Card,DEV-10-3,Android,Bangalore,11,2,0,2.92,33,5907.62,7027.78,1,9,13,0,0,1,499.99,0
TXN10-00095,10,2026-05-13 11:54:03,2834.39,Taxi,100006,UPI,DEV-10-2,iPhone,Delhi,11,2,0,1.68,34,5863.25,7003.37,5,41,23,0,0,0,1750.11,0
TXN10-00096,10,2026-05-13 11:54:31,2295.73,Airlines,100007,Card,DEV-10-2,iPhone,Mumbai,11,2,0,0.47,35,5831.37,6973.27,16,42,25,0,0,0,1153.24,0
TXN10-00097,10,2026-05-13 11:57:19,2610.97,Hotels,100005,UPI,DEV-10-1,iPhone,Chennai,11,2,0,2.8,36,5794.54,6946.14,12,45,12,0,0,0,1033.1,0
TXN10-00098,10,2026-05-13 12:04:57,9420.8,Hotels,100005,UPI,DEV-10-3,Android,Mumbai,12,2,0,7.63,37,5761.72,6917.72,13,10,26,0,0,0,1033.1,0
TXN10-00099,10,2026-05-13 12:15:19,1064.23,Taxi,100006,Card,DEV-10-4,Android,Chennai,12,2,0,10.37,38,5799.06,6892.15,6,2,13,0,0,0,1033.1,0
TXN10-00100,10,2026-05-13 13:50:28,2488.94,Taxi,100001,UPI,DEV-10-1,iPhone,Chennai,13,2,0,95.15,39,5751.23,6873.58,8,46,14,0,0,0,0.0,0
TXN10-00101,10,2026-05-13 14:01:28,5591.82,Hotels,100010,Card,DEV-10-3,Android,Bangalore,14,2,0,11.0,40,5718.61,6846.83,5,11,14,0,0,0,290.17,0
TXN10-00102,10,2026-05-13 14:30:44,3389.53,Food,100023,UPI,DEV-10-3,Android,Hyderabad,14,2,0,29.27,41,5717.35,6812.86,1,12,10,0,0,1,499.99,0
TXN10-00103,10,2026-05-13 15:06:48,8276.61,Hotels,100005,UPI,DEV-10-2,iPhone,Chennai,15,2,0,36.07,42,5694.53,6783.26,14,43,15,0,0,0,515.24,0
TXN10-00104,10,2026-05-13 15:18:58,3935.68,Taxi,100021,Card,DEV-10-3,Android,Delhi,15,2,0,12.17,43,5719.6,6754.99,2,13,24,0,0,0,1767.65,0
TXN10-00105,10,2026-05-13 15:51:40,4325.53,Food,100015,UPI,DEV-10-1,iPhone,Goa,15,2,0,32.7,44,5702.45,6724.69,3,47,14,0,0,0,1521.64,0
TXN10-00106,10,2026-05-13 16:13:44,1868.8,Taxi,100006,Card,DEV-10-3,Android,Delhi,16,2,0,22.07,45,5689.33,6693.93,7,14,25,0,0,0,1521.64,0
TXN10-00107,10,2026-05-13 16:24:45,2438.95,Taxi,100001,UPI,DEV-10-1,iPhone,Bangalore,16,2,0,11.02,46,5653.29,6672.51,9,48,15,0,0,0,1750.11,0
TXN10-00108,10,2026-05-13 16:45:11,5250.0,Airlines,100001,Card,DEV-UNK-3092,Web,Mumbai,16,2,0,20.43,47,5623.25,6648.46,10,1,27,1,0,0,845.32,1
TXN10-00109,10,2026-05-13 16:53:51,2220.5,Food,100003,Card,DEV-10-1,iPhone,Mumbai,16,2,0,8.67,48,5619.8,6617.7,8,49,28,0,0,0,0.0,0
TXN10-00110,10,2026-05-13 17:07:18,8347.49,Hotels,100020,Card,DEV-10-2,iPhone,Bangalore,17,2,0,13.45,49,5588.61,6595.24,2,44,16,0,0,0,845.32,0
TXN10-00111,10,2026-05-13 17:15:59,10000.0,Hotels,100017,UPI,DEV-10-4,Android,Hyderabad,17,2,0,8.68,50,5613.69,6570.41,2,3,11,0,0,0,499.99,0
TXN10-00112,10,2026-05-13 17:19:10,2511.08,Food,100002,Card,DEV-10-2,iPhone,Chennai,17,2,0,3.18,51,5653.21,6553.87,6,45,16,0,0,0,515.24,0
TXN10-00113,10,2026-05-13 17:32:38,10000.0,Food,100003,Card,DEV-10-3,Android,Goa,17,2,0,13.47,52,5625.15,6531.24,9,15,15,0,0,0,706.92,0
TXN10-00114,10,2026-05-13 17:48:21,2744.79,Airlines,100007,UPI,DEV-10-1,iPhone,Hyderabad,17,2,0,15.72,53,5663.87,6515.17,17,50,12,0,0,0,520.05,0
TXN10-00115,10,2026-05-13 17:55:36,2483.95,Hotels,100010,Card,DEV-10-3,Android,Hyderabad,17,2,0,7.25,54,5638.26,6492.24,6,16,13,0,0,0,0.0,0
TXN10-00116,10,2026-05-13 18:10:20,1098.9,Hotels,100005,Card,DEV-10-1,iPhone,Chennai,18,2,0,14.73,55,5610.83,6470.58,15,51,17,0,0,0,515.24,0
TXN10-00117,10,2026-05-13 18:16:19,1992.73,Taxi,100001,UPI,DEV-10-3,Android,Goa,18,2,0,5.98,56,5571.94,6456.12,11,17,16,0,0,0,706.92,0
TXN10-00118,10,2026-05-13 18:17:01,10000.0,Hotels,100025,UPI,DEV-10-2,iPhone,Mumbai,18,2,0,0.7,57,5541.34,6436.91,4,46,29,0,0,0,440.32,0
TXN10-00119,10,2026-05-13 18:36:19,5239.3,Hotels,100017,Card,DEV-10-3,Android,Delhi,18,2,0,19.3,58,5579.13,6422.59,3,18,26,0,0,0,1153.24,0
TXN10-00120,10,2026-05-13 18:51:44,1972.3,Hotels,100010,Card,DEV-10-2,iPhone,Hyderabad,18,2,0,15.42,59,5576.27,6395.62,7,47,14,0,0,0,1266.53,0
TXN10-00121,10,2026-05-13 19:07:24,2280.01,Food,100002,UPI,DEV-10-1,iPhone,Bangalore,19,2,0,15.67,60,5546.24,6377.34,7,52,17,0,0,0,499.99,0
TXN10-00122,10,2026-05-13 20:06:48,5313.88,Food,100003,Card,DEV-10-2,iPhone,Mumbai,20,2,0,59.4,61,5519.25,6357.81,10,48,30,0,0,0,845.32,0
TXN10-00123,10,2026-05-13 20:17:34,3178.41,Hotels,100010,Card,DEV-10-4,Android,Delhi,20,2,0,10.77,62,5517.56,6331.73,8,4,27,0,0,0,1153.24,0
TXN10-00124,10,2026-05-13 20:39:56,4717.19,Airlines,100007,Card,DEV-10-1,iPhone,Bangalore,20,2,0,22.37,63,5498.55,6309.44,18,53,18,0,0,0,1750.11,0
TXN10-00125,10,2026-05-13 21:03:40,2132.0,Food,100003,Card,DEV-10-1,iPhone,Chennai,21,2,0,23.73,64,5492.25,6284.33,11,54,18,0,0,0,290.17,0
TXN10-00126,10,2026-05-13 21:16:27,3196.93,Hotels,100005,Card,DEV-10-2,iPhone,Mumbai,21,2,0,12.78,65,5465.36,6266.3,16,49,31,0,0,0,1033.1,0
TXN10-00127,10,2026-05-13 22:01:16,2464.41,Airlines,100027,UPI,DEV-10-4,Android,Mumbai,22,2,0,44.82,66,5447.36,6244.63,2,5,32,0,0,0,0.0,0
TXN10-00128,10,2026-05-13 22:24:22,4761.59,Food,100003,Card,DEV-10-2,iPhone,Bangalore,22,2,0,23.1,67,5423.87,6225.58,12,50,19,0,0,0,845.32,0
TXN10-00129,10,2026-05-13 22:30:44,1088.95,Taxi,100001,Card,DEV-10-1,iPhone,Delhi,22,2,0,6.37,68,5418.7,6201.49,12,55,28,0,0,0,1750.11,0
TXN10-00130,10,2026-05-13 23:00:13,3109.77,Taxi,100021,Card,DEV-10-1,iPhone,Mumbai,23,2,0,29.48,69,5385.13,6189.06,3,56,33,0,0,0,1153.24,0
TXN10-00131,10,2026-05-13 23:56:16,9826.64,Food,100016,Card,DEV-10-1,iPhone,Mumbai,23,2,0,56.05,70,5367.63,6168.42,4,57,34,0,0,0,0.0,0
TXN10-00132,10,2026-05-14 01:12:47,50000.0,Luxury Goods,100001,Card,DEV-10-1,iPhone,Mumbai,1,3,0,76.52,1,5401.67,6157.07,13,58,35,0,0,0,0.0,1
TXN10-00133,10,2026-05-14 05:03:08,4003.05,Taxi,100021,Card,DEV-10-1,iPhone,Delhi,5,3,0,230.35,2,5739.54,7250.96,4,59,29,0,0,0,1153.24,0
TXN10-00134,10,2026-05-14 05:48:43,3319.05,Hotels,100005,UPI,DEV-10-2,iPhone,Goa,5,3,0,45.58,3,5726.48,7225.21,17,51,17,0,0,0,1521.64,0
TXN10-00135,10,2026-05-14 05:52:06,6983.95,Hotels,100005,Card,DEV-10-3,Android,Mumbai,5,3,0,3.38,4,5708.51,7201.18,18,19,36,0,0,0,440.32,0
TXN10-00136,10,2026-05-14 05:58:19,4146.85,Airlines,100027,UPI,DEV-10-4,Android,Delhi,5,3,0,6.22,5,5717.96,7175.29,3,6,30,0,0,0,1153.24,0
TXN10-00137,10,2026-05-14 06:01:44,4016.51,Taxi,100001,UPI,DEV-10-1,iPhone,Mumbai,6,3,0,3.42,6,5706.41,7150.13,14,60,37,0,0,0,1153.24,0
TXN10-00138,10,2026-05-14 06:08:55,3719.09,Taxi,100024,UPI,DEV-10-4,Android,Delhi,6,3,0,7.18,7,5694.07,7125.44,2,7,31,0,0,0,1153.24,0
TXN10-00139,10,2026-05-14 06:27:08,9425.38,Hotels,100012,Card,DEV-10-1,iPhone,Hyderabad,6,3,0,18.22,8,5679.76,7101.55,4,61,15,0,0,0,1266.53,0
TXN10-00140,10,2026-05-14 06:44:09,6074.95,Airlines,100009,UPI,DEV-10-2,iPhone,Mumbai,6,3,0,17.02,9,5706.71,7083.03,7,52,38,0,0,0,621.46,0
